Fecha,Año,Tienda,Categoría,Cantidad,Costo_Unitario,Costo_Total,Precio_Venta_Unitario,Ingreso_Total,Ganancia_Neta
2025-10-09,2025.0,Portal de las Flores,Orquídeas,18.0,45.0,810.0,76.08,1369.44,559.44
2025-10-09,2025.0,EcoFlores Norte,Lirios,42.0,15.09,633.78,25.5,1071.0,437.22
2025-10-09,2025.0,Jardín Express,Orquídeas,39.0,50.89,1984.71,78.98,3080.22,1095.51
2025-10-10,2025.0,Florería Central,Rosas,48.0,17.84,856.32,29.96,1438.08,581.76
2025-10-10,2025.0,Portal de las Flores,Lirios,8.0,19.48,155.84,29.67,237.36,81.52
2025-10-11,2025.0,Portal de las Flores,Rosas,8.0,17.8,142.4,24.11,192.88,50.48
2025-10-13,2025.0,Jardín Express,Girasoles,34.0,13.58,461.72,20.15,685.1,223.38
2025-10-14,2025.0,Jardín Express,Tulipanes,17.0,26.45,449.65,44.28,752.76,303.11
2025-10-14,2025.0,EcoFlores Norte,Rosas,15.0,23.47,352.05,31.1,466.5,114.45
2025-10-15,2025.0,Florería Central,Girasoles,,12.19,134.09,19.88,218.68,84.59
2025-10-15,2025.0,EcoFlores Norte,Rosas,21.0,17.87,375.27,25.86,543.06,167.79
2025-10-16,2025.0,EcoFlores Norte,Lirios,1.0,20.87,20.87,34.55,34.55,13.68
2025-10-16,2025.0,Florería Central,Tulipanes,31.0,26.34,816.54,44.61,1382.91,566.37
2025-10-17,2025.0,Portal de las Flores,Tulipanes,32.0,20.01,640.32,32.26,1032.32,392.0
2025-10-17,2025.0,Jardín Express,Lirios,27.0,19.82,535.14,27.95,754.65,219.51
2025-10-17,2025.0,Portal de las Flores,Tulipanes,6.0,20.28,121.68,32.79,196.74,75.06
2025-10-18,2025.0,Florería Central,Lirios,32.0,20.9,668.8,30.28,968.96,300.16
2025-10-18,2025.0,Jardín Express,Tulipanes,8.0,27.7,221.6,38.82,310.56,88.96
2025-10-19,2025.0,Portal de las Flores,Orquídeas,48.0,35.62,1709.76,48.75,2340.0,630.24
2025-10-20,2025.0,Jardín Express,Tulipanes,10.0,28.98,289.8,37.81,378.1,88.3
2025-10-20,2025.0,Florería Central,Tulipanes,6.0,28.83,172.98,41.45,248.7,75.72
2025-10-20,2025.0,Florería Central,Lirios,41.0,17.54,719.14,26.6,1090.6,371.46
2025-10-20,2025.0,Portal de las Flores,Orquídeas,43.0,36.15,1554.45,58.68,2523.24,968.79
2025-10-20,2025.0,Florería Central,Lirios,36.0,12.97,466.92,18.12,652.32,185.4
2025-10-21,2025.0,Florería Central,Orquídeas,21.0,42.81,899.01,66.66,1399.86,500.85
2025-10-21,2025.0,Jardín Express,Lirios,30.0,17.51,525.3,25.83,774.9,249.6
2025-10-21,2025.0,Florería Central,Rosas,43.0,22.52,968.36,37.49,1612.07,643.71
2025-10-21,2025.0,Florería Central,Girasoles,41.0,17.94,735.54,28.9,1184.9,449.36
2025-10-22,2025.0,EcoFlores Norte,Lirios,24.0,17.23,413.52,28.43,682.32,268.8
2025-10-22,2025.0,EcoFlores Norte,Rosas,29.0,15.17,439.93,20.02,580.58,140.65
2025-10-23,2025.0,EcoFlores Norte,Tulipanes,18.0,28.46,512.28,48.08,865.44,353.16
2025-10-23,2025.0,EcoFlores Norte,Lirios,14.0,17.45,244.3,23.8,333.2,88.9
2025-10-23,2025.0,Florería Central,Lirios,42.0,19.37,813.54,27.14,1139.88,326.34
2025-10-24,2025.0,Jardín Express,Rosas,25.0,21.73,543.25,31.8,795.0,251.75
2025-10-24,2025.0,Portal de las Flores,Tulipanes,28.0,20.82,582.96,29.59,828.52,245.56
2025-10-24,2025.0,EcoFlores Norte,Tulipanes,6.0,23.59,141.54,34.87,209.22,67.68
2025-10-25,2025.0,Florería Central,Tulipanes,39.0,23.03,898.17,30.11,1174.29,276.12
2025-10-25,2025.0,EcoFlores Norte,Orquídeas,18.0,43.85,789.3,68.51,1233.18,443.88
2025-10-25,2025.0,Jardín Express,Girasoles,29.0,10.75,311.75,16.46,477.34,165.59
2025-10-25,2025.0,Florería Central,Tulipanes,10.0,25.35,253.5,35.12,351.2,97.7
2025-10-25,2025.0,EcoFlores Norte,Orquídeas,32.0,54.27,1736.64,91.11,2915.52,1178.88
2025-10-25,2025.0,EcoFlores Norte,Tulipanes,48.0,28.04,1345.92,38.29,1837.92,492.0
2025-10-25,2025.0,Florería Central,Rosas,14.0,21.71,303.94,36.27,507.78,203.84
2025-10-26,2025.0,Jardín Express,Orquídeas,42.0,54.25,2278.5,88.04,3697.68,1419.18
2025-10-26,2025.0,Jardín Express,Orquídeas,44.0,40.1,1764.4,65.39,2877.16,1112.76
2025-10-26,2025.0,EcoFlores Norte,Girasoles,9.0,11.2,100.8,18.74,168.66,67.86
2025-10-27,2025.0,EcoFlores Norte,Lirios,39.0,21.5,838.5,30.53,1190.67,352.17
2025-10-27,2025.0,Portal de las Flores,Orquídeas,,41.79,376.11,54.39,489.51,113.4
2025-10-27,2025.0,EcoFlores Norte,Rosas,15.0,22.51,337.65,37.34,560.1,222.45
2025-10-27,2025.0,EcoFlores Norte,Girasoles,44.0,15.11,664.84,21.76,957.44,292.6
2025-10-28,2025.0,Florería Central,Lirios,7.0,12.98,90.86,17.1,119.7,28.84
2025-10-29,2025.0,EcoFlores Norte,Orquídeas,35.0,45.08,1577.8,73.64,2577.4,999.6
2025-10-30,2025.0,EcoFlores Norte,Rosas,3.0,22.3,66.9,32.18,96.54,29.64
2025-10-31,2025.0,Florería Central,Orquídeas,37.0,35.23,1303.51,50.83,1880.71,577.2
2025-10-31,2025.0,Jardín Express,Rosas,23.0,18.19,418.37,27.88,641.24,222.87
2025-10-31,2025.0,EcoFlores Norte,Girasoles,40.0,16.91,676.4,24.73,989.2,312.8
2025-10-31,2025.0,Portal de las Flores,Orquídeas,4.0,44.59,178.36,60.68,242.72,64.36
2025-11-02,2025.0,Jardín Express,Tulipanes,24.0,23.65,567.6,37.01,888.24,320.64
2025-11-02,2025.0,EcoFlores Norte,Rosas,5.0,23.81,119.05,33.6,168.0,48.95
2025-11-02,2025.0,Jardín Express,Tulipanes,16.0,28.11,449.76,39.88,638.08,188.32
2025-11-02,2025.0,EcoFlores Norte,Orquídeas,43.0,36.57,1572.51,60.8,2614.4,1041.89
2025-11-03,2025.0,Florería Central,Rosas,9.0,24.1,216.9,37.78,340.02,123.12
2025-11-03,2025.0,Florería Central,Girasoles,12.0,10.46,125.52,14.33,171.96,46.44
2025-11-03,2025.0,EcoFlores Norte,Rosas,,19.98,819.18,28.18,1155.38,336.2
2025-11-04,2025.0,,Girasoles,47.0,17.81,837.07,26.04,1223.88,386.81
2025-11-05,2025.0,Jardín Express,Tulipanes,37.0,21.62,799.94,34.44,1274.28,474.34
2025-11-05,2025.0,Portal de las Flores,Tulipanes,25.0,18.61,465.25,28.86,721.5,256.25
2025-11-06,2025.0,EcoFlores Norte,Tulipanes,32.0,28.55,913.6,43.48,1391.36,477.76
2025-11-06,2025.0,Portal de las Flores,Rosas,28.0,18.11,507.08,24.75,693.0,185.92
2025-11-06,2025.0,Florería Central,Lirios,38.0,18.82,715.16,31.62,1201.56,486.4
2025-11-06,2025.0,Florería Central,Rosas,1000.0,17.3,17300.0,27.23,27230.0,9930.0
2025-11-07,2025.0,Florería Central,Girasoles,13.0,,186.81,20.75,269.75,82.94
2025-11-07,2025.0,Portal de las Flores,Rosas,28.0,15.43,432.04,21.08,590.24,158.2
2025-11-07,2025.0,Portal de las Flores,Lirios,42.0,14.33,601.86,22.21,932.82,330.96
2025-11-08,2025.0,Jardín Express,Lirios,11.0,14.89,163.79,22.21,244.31,80.52
2025-11-11,2025.0,EcoFlores Norte,Girasoles,8.0,17.26,138.08,27.37,218.96,80.88
2025-11-12,2025.0,Florería Central,Lirios,43.0,18.66,802.38,31.47,1353.21,550.83
2025-11-12,2025.0,Portal de las Flores,Tulipanes,10.0,24.56,245.6,36.6,366.0,120.4
2025-11-12,2025.0,Portal de las Flores,Rosas,45.0,17.76,799.2,30.06,1352.7,553.5
2025-11-12,2025.0,EcoFlores Norte,Lirios,36.0,15.71,565.56,22.09,795.24,229.68
2026-12-31,2026.0,EcoFlores Norte,Girasoles,13.0,11.2,145.6,16.64,216.32,70.72
2025-11-13,2025.0,Florería Central,Girasoles,,16.94,474.32,27.63,773.64,299.32
2025-11-14,2025.0,Florería Central,Lirios,33.0,17.08,563.64,24.24,799.92,236.28
2025-11-14,2025.0,Jardín Express,Rosas,16.0,19.09,305.44,28.04,448.64,143.2
2025-11-14,2025.0,Portal de las Flores,Orquídeas,10.0,41.8,418.0,67.04,670.4,252.4
2025-11-15,2025.0,EcoFlores Norte,Lirios,43.0,13.06,561.58,17.89,769.27,207.69
2025-11-15,2025.0,Portal de las Flores,Orquídeas,6.0,52.87,317.22,74.93,449.58,132.36
2025-11-15,2025.0,Jardín Express,Orquídeas,24.0,43.54,1044.96,64.42,1546.08,501.12
2025-11-15,2025.0,Florería Central,Tulipanes,13.0,22.99,298.87,36.5,474.5,175.63
2025-11-15,2025.0,Florería Central,Tulipanes,32.0,20.61,659.52,27.9,892.8,233.28
2025-11-16,2025.0,Florería Central,Rosas,30.0,24.79,743.7,38.21,1146.3,402.6
2025-11-17,2025.0,EcoFlores Norte,Orquídeas,33.0,48.99,1616.67,63.88,2108.04,491.37
2025-11-18,2025.0,Portal de las Flores,Tulipanes,42.0,19.66,825.72,28.91,1214.22,388.5
2025-11-18,2025.0,Jardín Express,Rosas,45.0,18.99,854.55,31.6,1422.0,567.45
2025-11-19,2025.0,Florería Central,Rosas,48.0,23.13,1110.24,35.08,1683.84,573.6
2025-11-19,2025.0,Jardín Express,Orquídeas,,55.65,834.75,87.33,1309.95,475.2
2025-11-19,2025.0,EcoFlores Norte,Lirios,14.0,18.79,263.06,26.21,366.94,103.88
2025-11-19,2025.0,Florería Central,Orquídeas,3.0,35.39,106.17,48.37,145.11,38.94
2025-11-19,2025.0,Portal de las Flores,Lirios,34.0,16.12,548.08,26.57,903.38,355.3
2025-11-20,2025.0,Portal de las Flores,Tulipanes,21.0,25.41,533.61,42.89,900.69,367.08
2025-11-20,2025.0,Jardín Express,Rosas,46.0,19.39,891.94,29.4,1352.4,460.46
2025-11-20,2025.0,EcoFlores Norte,Girasoles,21.0,11.62,244.02,17.84,374.64,130.62
2025-11-21,2025.0,EcoFlores Norte,Rosas,31.0,,615.97,30.65,950.15,334.18
2025-11-21,2025.0,Florería Central,Orquídeas,9.0,49.63,446.67,69.61,626.49,179.82
2025-11-21,2025.0,Portal de las Flores,Rosas,27.0,19.34,522.18,25.86,698.22,176.04
2025-11-22,2025.0,,Rosas,30.0,15.6,468.0,22.14,664.2,196.2
2025-11-22,2025.0,Portal de las Flores,Tulipanes,12.0,26.95,323.4,37.22,446.64,123.24
2025-11-22,2025.0,Portal de las Flores,Girasoles,,14.96,658.24,24.81,1091.64,433.4
2025-11-22,2025.0,Florería Central,Orquídeas,9.0,50.12,451.08,72.92,656.28,205.2
2025-11-23,2025.0,EcoFlores Norte,Tulipanes,43.0,19.65,844.95,28.19,1212.17,367.22
2025-11-23,2025.0,Jardín Express,Girasoles,2.0,15.66,31.32,22.8,45.6,14.28
2025-11-25,2025.0,Portal de las Flores,Girasoles,41.0,14.25,584.25,21.44,879.04,294.79
2025-11-26,2025.0,EcoFlores Norte,Orquídeas,25.0,57.23,1430.75,78.08,1952.0,521.25
2025-11-26,2025.0,Portal de las Flores,Girasoles,12.0,13.18,158.16,19.83,237.96,79.8
2025-11-27,2025.0,Florería Central,Lirios,38.0,19.81,752.78,31.37,1192.06,439.28
2025-11-27,2025.0,Florería Central,Rosas,15.0,19.71,295.65,27.19,407.85,112.2
2025-11-28,2025.0,Florería Central,Tulipanes,6.0,23.23,139.38,33.28,199.68,60.3
2025-11-28,2025.0,Portal de las Flores,Girasoles,1000.0,12.52,12520.0,16.49,16490.0,3970.0
2025-11-29,2025.0,Florería Central,Lirios,17.0,18.38,312.46,27.54,468.18,155.72
2025-11-29,2025.0,Florería Central,Rosas,16.0,19.86,317.76,26.68,426.88,109.12
2025-11-29,2025.0,EcoFlores Norte,Rosas,31.0,23.04,714.24,37.07,1149.17,434.93
2025-11-29,2025.0,Florería Central,Lirios,22.0,21.64,476.08,30.28,666.16,190.08
2025-11-30,2025.0,Portal de las Flores,Rosas,47.0,24.91,1170.77,34.38,1615.86,445.09
2025-11-30,2025.0,Portal de las Flores,Tulipanes,18.0,28.98,521.64,43.4,781.2,259.56
2025-11-30,2025.0,Florería Central,Lirios,33.0,21.53,710.49,35.81,1181.73,471.24
2025-12-01,2025.0,Portal de las Flores,Rosas,41.0,21.58,884.78,34.33,1407.53,522.75
2025-12-01,2025.0,Florería Central,Lirios,6.0,17.21,103.26,28.35,170.1,66.84
2025-12-02,2025.0,Portal de las Flores,Tulipanes,6.0,21.82,130.92,35.93,215.58,84.66
2025-12-02,2025.0,EcoFlores Norte,Rosas,27.0,21.34,576.18,28.94,781.38,205.2
2025-12-03,2025.0,EcoFlores Norte,Lirios,26.0,,322.14,16.71,434.46,112.32
2025-12-04,2025.0,Portal de las Flores,Lirios,20.0,14.15,283.0,23.4,468.0,185.0
2025-12-04,2025.0,Florería Central,Lirios,20.0,14.3,286.0,18.6,372.0,86.0
2025-12-04,2025.0,Florería Central,Rosas,25.0,23.33,583.25,33.16,829.0,245.75
2025-12-05,2025.0,EcoFlores Norte,Orquídeas,25.0,53.38,1334.5,86.42,2160.5,826.0
2025-12-05,2025.0,Jardín Express,Rosas,8.0,23.29,186.32,33.1,264.8,78.48
2025-12-06,2025.0,Florería Central,Rosas,24.0,20.32,487.68,33.57,805.68,318.0
2025-12-07,2025.0,EcoFlores Norte,Orquídeas,22.0,58.33,1283.26,90.7,1995.4,712.14
2025-12-09,2025.0,EcoFlores Norte,Orquídeas,1.0,51.3,51.3,82.71,82.71,31.41
2025-12-09,2025.0,Florería Central,Orquídeas,42.0,58.17,2443.14,80.59,3384.78,941.64
2025-12-09,2025.0,EcoFlores Norte,Rosas,39.0,20.1,783.9,28.54,1113.06,329.16
2025-12-10,2025.0,Portal de las Flores,Orquídeas,22.0,53.49,1176.78,83.35,1833.7,656.92
2025-12-10,2025.0,Florería Central,Rosas,4.0,18.15,72.6,29.2,116.8,44.2
2025-12-10,2025.0,EcoFlores Norte,Tulipanes,26.0,25.94,674.44,37.41,972.66,298.22
2025-12-10,2025.0,Florería Central,Orquídeas,44.0,39.94,1757.36,66.09,2907.96,1150.6
2025-12-10,2025.0,Florería Central,Girasoles,31.0,17.93,555.83,24.48,758.88,203.05
2025-12-10,2025.0,Portal de las Flores,Rosas,17.0,15.09,256.53,21.17,359.89,103.36
2025-12-11,2025.0,Portal de las Flores,Girasoles,43.0,11.53,495.79,17.37,746.91,251.12
2025-12-11,2025.0,Jardín Express,Rosas,45.0,24.84,1117.8,38.93,1751.85,634.05
2025-12-11,2025.0,Florería Central,Tulipanes,42.0,26.15,1098.3,34.77,1460.34,362.04
2025-12-12,2025.0,EcoFlores Norte,Rosas,16.0,20.69,331.04,26.91,430.56,99.52
2025-12-13,2025.0,Florería Central,Girasoles,46.0,16.04,737.84,26.98,1241.08,503.24
2025-12-14,2025.0,EcoFlores Norte,Girasoles,14.0,15.37,215.18,24.27,339.78,124.6
2025-12-14,2025.0,Portal de las Flores,Lirios,20.0,14.5,290.0,20.38,407.6,117.6
2025-12-14,2025.0,Portal de las Flores,Rosas,42.0,17.51,735.42,27.32,1147.44,412.02
2025-12-14,2025.0,EcoFlores Norte,Tulipanes,47.0,18.03,847.41,28.05,1318.35,470.94
2025-12-15,2025.0,Florería Central,Orquídeas,12.0,55.3,663.6,79.45,953.4,289.8
2025-12-17,2025.0,EcoFlores Norte,Lirios,25.0,15.08,377.0,24.66,616.5,239.5
2025-12-18,2025.0,EcoFlores Norte,Rosas,38.0,20.33,772.54,31.61,1201.18,428.64
2025-12-19,2025.0,Florería Central,Rosas,9.0,17.94,161.46,25.23,227.07,65.61
2025-12-20,2025.0,Florería Central,Girasoles,46.0,11.32,520.72,16.48,758.08,237.36
2025-12-20,2025.0,Portal de las Flores,Orquídeas,19.0,55.2,1048.8,88.59,1683.21,634.41
2025-12-21,2025.0,Portal de las Flores,Rosas,30.0,20.2,606.0,30.83,924.9,318.9
2025-12-22,2025.0,Florería Central,Orquídeas,17.0,38.73,658.41,58.25,990.25,331.84
2025-12-23,2025.0,Portal de las Flores,Tulipanes,21.0,25.52,535.92,33.47,702.87,166.95
2025-12-24,2025.0,EcoFlores Norte,Tulipanes,26.0,24.13,627.38,35.51,923.26,295.88
2025-12-24,2025.0,Florería Central,Girasoles,42.0,10.21,428.82,15.74,661.08,232.26
2025-12-25,2025.0,Jardín Express,Rosas,4.0,21.51,86.04,34.55,138.2,52.16
2025-12-25,2025.0,EcoFlores Norte,Girasoles,30.0,16.15,484.5,23.74,712.2,227.7
2025-12-26,2025.0,,Rosas,11.0,17.21,189.31,23.32,256.52,67.21
2025-12-26,2025.0,Jardín Express,Rosas,10.0,21.62,216.2,35.17,351.7,135.5
2025-12-26,2025.0,Florería Central,Orquídeas,16.0,51.62,825.92,83.53,1336.48,510.56
2025-12-27,2025.0,EcoFlores Norte,Tulipanes,24.0,26.18,628.32,43.34,1040.16,411.84
2025-12-27,2025.0,Jardín Express,Lirios,24.0,21.27,510.48,28.55,685.2,174.72
2025-12-27,2025.0,Portal de las Flores,Rosas,4.0,21.77,87.08,30.18,120.72,33.64
2025-12-27,2025.0,Portal de las Flores,Rosas,8.0,24.67,197.36,36.53,292.24,94.88
2025-12-27,2025.0,Jardín Express,Girasoles,43.0,14.14,608.02,21.38,919.34,311.32
2025-12-27,2025.0,EcoFlores Norte,Tulipanes,26.0,26.13,679.38,37.23,967.98,288.6
2025-12-27,2025.0,Jardín Express,Tulipanes,41.0,29.29,1200.89,48.17,1974.97,774.08
2025-12-27,2025.0,EcoFlores Norte,Tulipanes,35.0,19.36,677.6,31.03,1086.05,408.45
2025-12-28,2025.0,Jardín Express,Tulipanes,30.0,22.0,660.0,33.71,1011.3,351.3
2025-12-29,2025.0,Jardín Express,Girasoles,14.0,12.98,181.72,17.23,241.22,59.5
2025-12-29,2025.0,Portal de las Flores,Rosas,43.0,22.32,959.76,36.89,1586.27,626.51
2025-12-30,2025.0,Jardín Express,Girasoles,23.0,14.71,338.33,24.65,566.95,228.62
2025-12-30,2025.0,Florería Central,Tulipanes,13.0,21.22,275.86,28.91,375.83,99.97
2025-12-30,2025.0,Portal de las Flores,Orquídeas,20.0,59.67,1193.4,100.61,2012.2,818.8
