Fecha,Año,Tienda,Categoría,Cantidad,Costo_Unitario,Costo_Total,Precio_Venta_Unitario,Ingreso_Total,Ganancia_Neta,Cluster_Venta
2025-10-25,2025.0,EcoFlores Norte,Rosas,22.0,15.94,350.68,22.51,495.22,144.54,0
2025-02-09,2025.0,Jardín Express,Tulipanes,6.0,21.81,130.86,37.37,224.22,93.36,1
2024-03-09,2024.0,Florería Central,Girasoles,34.0,12.71,432.14,16.91,574.94,142.8,1
2024-11-07,2024.0,Portal de las Flores,Orquídeas,24.0,47.75,1146.0,84.65,2031.6,885.6,2
2024-10-15,2024.0,Portal de las Flores,Orquídeas,16.0,49.8,796.8,77.95,1247.2,450.4,2
2025-07-01,2025.0,Florería Central,Orquídeas,35.0,45.39,1588.65,77.4,2709.0,1120.35,2
2024-05-27,2024.0,EcoFlores Norte,Rosas,11.0,18.71,205.81,27.59,303.49,97.68,0
2025-04-11,2025.0,Jardín Express,Girasoles,7.0,14.18,99.26,19.48,136.36,37.1,0
2024-08-31,2024.0,Portal de las Flores,Orquídeas,17.0,46.09,783.53,76.38,1298.46,514.93,2
2025-05-05,2025.0,EcoFlores Norte,Girasoles,14.0,14.92,208.88,24.44,342.16,133.28,1
2025-05-21,2025.0,Jardín Express,Girasoles,12.0,14.74,176.88,22.24,266.88,90.0,0
2024-12-30,2024.0,Portal de las Flores,Lirios,15.0,15.43,231.45,26.54,398.1,166.65,1
2025-04-26,2025.0,Jardín Express,Girasoles,8.0,16.09,128.72,28.05,224.4,95.68,0
2024-07-19,2024.0,Portal de las Flores,Lirios,12.0,18.2,218.4,26.43,317.16,98.76,1
2024-06-02,2024.0,Jardín Express,Rosas,6.0,18.43,110.58,32.29,193.74,83.16,0
2025-03-25,2025.0,Portal de las Flores,Lirios,13.0,17.64,229.32,25.9,336.7,107.38,1
2025-05-15,2025.0,Jardín Express,Girasoles,9.0,13.14,118.26,22.92,206.28,88.02,0
2024-03-13,2024.0,EcoFlores Norte,Tulipanes,16.0,22.71,363.36,37.98,607.68,244.32,1
2025-12-13,2025.0,EcoFlores Norte,Lirios,10.0,15.42,154.2,25.26,252.6,98.4,1
2024-10-22,2024.0,EcoFlores Norte,Rosas,18.0,18.81,338.58,32.82,590.76,252.18,0
2024-01-17,2024.0,Florería Central,Orquídeas,50.0,39.77,1988.5,63.17,3158.5,1170.0,2
2025-10-02,2025.0,Florería Central,Orquídeas,32.0,42.66,1365.12,68.75,2200.0,834.88,2
2024-08-04,2024.0,Jardín Express,Girasoles,8.0,15.65,125.2,27.97,223.76,98.56,0
2024-03-01,2024.0,Florería Central,Orquídeas,29.0,47.55,1378.95,74.05,2147.45,768.5,2
2025-09-07,2025.0,EcoFlores Norte,Tulipanes,15.0,25.34,380.1,42.81,642.15,262.05,1
2024-02-11,2024.0,Portal de las Flores,Lirios,21.0,18.59,390.39,31.68,665.28,274.89,1
2024-01-25,2024.0,EcoFlores Norte,Lirios,22.0,17.86,392.92,27.48,604.56,211.64,1
2024-02-08,2024.0,Jardín Express,Girasoles,10.0,13.16,131.6,19.19,191.9,60.3,0
2024-05-10,2024.0,Portal de las Flores,Rosas,22.0,15.47,340.34,25.73,566.06,225.72,0
2025-05-12,2025.0,Portal de las Flores,Lirios,27.0,17.31,467.37,30.14,813.78,346.41,1
2024-08-16,2024.0,Jardín Express,Lirios,5.0,17.06,85.3,30.15,150.75,65.45,1
2024-04-17,2024.0,Florería Central,Lirios,35.0,17.59,615.65,27.11,948.85,333.2,1
2024-06-20,2024.0,Florería Central,Orquídeas,40.0,41.93,1677.2,58.06,2322.4,645.2,2
2025-03-10,2025.0,EcoFlores Norte,Tulipanes,16.0,24.67,394.72,43.62,697.92,303.2,1
2024-04-11,2024.0,Florería Central,Tulipanes,24.0,20.75,498.0,27.3,655.2,157.2,1
2025-06-07,2025.0,Jardín Express,Rosas,12.0,17.89,214.68,23.4,280.8,66.12,0
2024-10-01,2024.0,Florería Central,Rosas,24.0,17.72,425.28,23.68,568.32,143.04,0
2025-09-04,2025.0,Florería Central,Rosas,29.0,19.05,552.45,26.12,757.48,205.03,0
2024-02-13,2024.0,Florería Central,Lirios,40.0,14.48,579.2,24.24,969.6,390.4,1
2024-01-17,2024.0,Florería Central,Lirios,35.0,14.73,515.55,22.25,778.75,263.2,1
2024-11-25,2024.0,Florería Central,Lirios,48.0,15.17,728.16,19.73,947.04,218.88,1
2025-07-22,2025.0,Portal de las Flores,Tulipanes,35.0,21.03,736.05,34.0,1190.0,453.95,1
2025-05-11,2025.0,Florería Central,Orquídeas,39.0,40.44,1577.16,66.2,2581.8,1004.64,2
2024-01-12,2024.0,EcoFlores Norte,Lirios,26.0,15.99,415.74,24.49,636.74,221.0,1
2024-11-13,2024.0,Florería Central,Orquídeas,45.0,50.26,2261.7,78.39,3527.55,1265.85,2
2025-08-14,2025.0,Portal de las Flores,Lirios,18.0,17.87,321.66,31.82,572.76,251.1,1
2024-08-03,2024.0,Portal de las Flores,Tulipanes,22.0,21.03,462.66,31.46,692.12,229.46,1
2024-12-04,2024.0,EcoFlores Norte,Lirios,11.0,19.46,214.06,30.43,334.73,120.67,1
2025-10-22,2025.0,Portal de las Flores,Girasoles,21.0,14.02,294.42,23.19,486.99,192.57,1
2024-03-21,2024.0,Florería Central,Tulipanes,30.0,27.05,811.5,38.27,1148.1,336.6,1
2025-12-27,2025.0,Portal de las Flores,Girasoles,28.0,13.74,384.72,24.27,679.56,294.84,1
2025-04-29,2025.0,Portal de las Flores,Orquídeas,24.0,50.12,1202.88,65.48,1571.52,368.64,2
2025-01-08,2025.0,EcoFlores Norte,Tulipanes,23.0,24.0,552.0,39.35,905.05,353.05,1
2025-12-10,2025.0,Jardín Express,Girasoles,7.0,12.82,89.74,19.42,135.94,46.2,0
2024-07-18,2024.0,Jardín Express,Lirios,6.0,18.81,112.86,30.86,185.16,72.3,1
2025-06-20,2025.0,Jardín Express,Rosas,6.0,15.5,93.0,21.1,126.6,33.6,0
2025-04-10,2025.0,Florería Central,Orquídeas,27.0,51.62,1393.74,73.5,1984.5,590.76,2
2024-03-29,2024.0,Portal de las Flores,Orquídeas,10.0,49.65,496.5,70.48,704.8,208.3,2
2024-09-24,2024.0,Jardín Express,Rosas,7.0,16.54,115.78,25.77,180.39,64.61,0
2025-10-16,2025.0,EcoFlores Norte,Girasoles,13.0,14.64,190.32,19.55,254.15,63.83,1
2025-07-24,2025.0,Jardín Express,Rosas,4.0,19.23,76.92,29.34,117.36,40.44,0
2025-05-03,2025.0,Portal de las Flores,Orquídeas,9.0,51.0,459.0,74.87,673.83,214.83,2
2025-06-21,2025.0,Florería Central,Girasoles,27.0,15.32,413.64,20.19,545.13,131.49,1
2024-02-16,2024.0,Florería Central,Tulipanes,33.0,23.68,781.44,37.96,1252.68,471.24,1
2024-10-14,2024.0,Portal de las Flores,Rosas,5.0,16.58,82.9,27.61,138.05,55.15,0
2024-01-16,2024.0,Jardín Express,Tulipanes,5.0,26.31,131.55,42.29,211.45,79.9,1
2025-12-11,2025.0,Jardín Express,Girasoles,8.0,12.95,103.6,22.25,178.0,74.4,0
2025-02-04,2025.0,Jardín Express,Tulipanes,5.0,23.43,117.15,35.27,176.35,59.2,1
2024-03-26,2024.0,Florería Central,Orquídeas,33.0,42.16,1391.28,55.11,1818.63,427.35,2
2024-09-06,2024.0,EcoFlores Norte,Girasoles,22.0,13.23,291.06,23.64,520.08,229.02,1
2025-01-25,2025.0,Portal de las Flores,Tulipanes,12.0,20.46,245.52,35.18,422.16,176.64,1
2024-11-30,2024.0,Jardín Express,Girasoles,3.0,13.28,39.84,21.32,63.96,24.12,0
2025-09-20,2025.0,Jardín Express,Girasoles,4.0,14.62,58.48,19.33,77.32,18.84,0
2025-06-02,2025.0,Portal de las Flores,Tulipanes,29.0,23.69,687.01,37.31,1081.99,394.98,1
2024-05-16,2024.0,EcoFlores Norte,Girasoles,26.0,13.51,351.26,23.95,622.7,271.44,1
2025-11-18,2025.0,Florería Central,Orquídeas,34.0,40.28,1369.52,62.51,2125.34,755.82,2
2025-05-12,2025.0,Jardín Express,Rosas,7.0,20.14,140.98,36.08,252.56,111.58,0
2025-12-27,2025.0,EcoFlores Norte,Tulipanes,27.0,26.77,722.79,42.52,1148.04,425.25,1
2025-04-21,2025.0,Jardín Express,Girasoles,7.0,12.09,84.63,17.59,123.13,38.5,0
2025-08-16,2025.0,EcoFlores Norte,Lirios,26.0,16.46,427.96,25.45,661.7,233.74,1
2024-08-10,2024.0,Jardín Express,Girasoles,6.0,14.75,88.5,23.67,142.02,53.52,0
2025-02-05,2025.0,EcoFlores Norte,Rosas,20.0,15.5,310.0,22.6,452.0,142.0,0
2025-03-18,2025.0,Florería Central,Tulipanes,34.0,26.54,902.36,45.96,1562.64,660.28,1
2025-05-04,2025.0,Jardín Express,Rosas,8.0,17.05,136.4,30.5,244.0,107.6,0
2025-09-06,2025.0,Jardín Express,Rosas,6.0,15.96,95.76,24.82,148.92,53.16,0
2024-09-29,2024.0,Florería Central,Lirios,50.0,15.52,776.0,21.3,1065.0,289.0,1
2025-06-09,2025.0,EcoFlores Norte,Rosas,22.0,18.67,410.74,31.08,683.76,273.02,0
2024-06-07,2024.0,Jardín Express,Girasoles,4.0,12.23,48.92,20.14,80.56,31.64,0
2024-05-31,2024.0,Portal de las Flores,Girasoles,17.0,15.37,261.29,27.0,459.0,197.71,1
2025-09-11,2025.0,Jardín Express,Girasoles,6.0,12.44,74.64,19.09,114.54,39.9,0
2024-07-06,2024.0,Florería Central,Rosas,40.0,15.44,617.6,25.39,1015.6,398.0,0
2024-04-07,2024.0,Florería Central,Orquídeas,26.0,50.48,1312.48,78.65,2044.9,732.42,2
2024-05-10,2024.0,Florería Central,Girasoles,38.0,13.63,517.94,17.84,677.92,159.98,1
2024-06-19,2024.0,Florería Central,Orquídeas,30.0,47.54,1426.2,67.02,2010.6,584.4,2
2024-07-01,2024.0,EcoFlores Norte,Tulipanes,14.0,22.73,318.22,39.08,547.12,228.9,1
2024-12-29,2024.0,Florería Central,Orquídeas,38.0,41.33,1570.54,59.39,2256.82,686.28,2
2024-02-08,2024.0,Portal de las Flores,Tulipanes,25.0,21.24,531.0,30.51,762.75,231.75,1
2025-06-10,2025.0,EcoFlores Norte,Tulipanes,23.0,25.7,591.1,37.31,858.13,267.03,1
2025-05-11,2025.0,Jardín Express,Rosas,4.0,20.28,81.12,32.13,128.52,47.4,0
2025-05-30,2025.0,EcoFlores Norte,Rosas,15.0,18.93,283.95,32.59,488.85,204.9,0
2025-01-31,2025.0,Portal de las Flores,Tulipanes,14.0,22.2,310.8,32.59,456.26,145.46,1
2025-12-22,2025.0,Portal de las Flores,Lirios,24.0,16.77,402.48,28.05,673.2,270.72,1
2024-06-09,2024.0,Portal de las Flores,Lirios,10.0,18.5,185.0,32.14,321.4,136.4,1
2024-01-16,2024.0,Florería Central,Rosas,46.0,16.77,771.42,28.97,1332.62,561.2,0
2025-05-07,2025.0,Portal de las Flores,Girasoles,17.0,12.32,209.44,20.37,346.29,136.85,1
2025-03-01,2025.0,Jardín Express,Tulipanes,13.0,25.52,331.76,38.78,504.14,172.38,1
2024-04-17,2024.0,Jardín Express,Rosas,8.0,19.63,157.04,29.42,235.36,78.32,0
2025-03-25,2025.0,Portal de las Flores,Orquídeas,20.0,46.93,938.6,68.7,1374.0,435.4,2
2024-11-06,2024.0,Jardín Express,Girasoles,7.0,13.3,93.1,20.28,141.96,48.86,0
2024-06-18,2024.0,Portal de las Flores,Tulipanes,17.0,21.34,362.78,35.38,601.46,238.68,1
2025-06-29,2025.0,Portal de las Flores,Lirios,12.0,17.28,207.36,28.77,345.24,137.88,1
2025-02-17,2025.0,Portal de las Flores,Tulipanes,14.0,23.9,334.6,34.82,487.48,152.88,1
2024-09-07,2024.0,Florería Central,Orquídeas,38.0,44.3,1683.4,69.34,2634.92,951.52,2
2024-05-20,2024.0,Jardín Express,Girasoles,8.0,12.12,96.96,21.11,168.88,71.92,0
2024-09-30,2024.0,Portal de las Flores,Lirios,32.0,19.43,621.76,30.43,973.76,352.0,1
2025-02-19,2025.0,Florería Central,Lirios,23.0,16.54,380.42,27.69,636.87,256.45,1
2025-08-30,2025.0,Jardín Express,Girasoles,6.0,15.26,91.56,24.45,146.7,55.14,0
2024-02-08,2024.0,Jardín Express,Tulipanes,7.0,21.82,152.74,35.2,246.4,93.66,1
2024-01-29,2024.0,Portal de las Flores,Tulipanes,14.0,22.42,313.88,37.34,522.76,208.88,1
2025-04-21,2025.0,EcoFlores Norte,Lirios,26.0,17.48,454.48,29.66,771.16,316.68,1
2024-11-13,2024.0,Jardín Express,Girasoles,8.0,13.09,104.72,17.02,136.16,31.44,0
2024-09-01,2024.0,Florería Central,Tulipanes,28.0,26.44,740.32,34.8,974.4,234.08,1
2025-11-27,2025.0,Portal de las Flores,Rosas,30.0,17.87,536.1,30.3,909.0,372.9,0
2024-09-28,2024.0,Portal de las Flores,Lirios,31.0,16.03,496.93,25.77,798.87,301.94,1
2025-03-15,2025.0,Florería Central,Orquídeas,29.0,47.75,1384.75,77.47,2246.63,861.88,2
2024-08-26,2024.0,Portal de las Flores,Rosas,17.0,19.13,325.21,25.96,441.32,116.11,0
2025-01-11,2025.0,Jardín Express,Lirios,4.0,17.17,68.68,29.39,117.56,48.88,1
2024-09-22,2024.0,EcoFlores Norte,Lirios,13.0,14.99,194.87,24.78,322.14,127.27,1
2024-12-24,2024.0,Jardín Express,Girasoles,3.0,15.19,45.57,27.06,81.18,35.61,0
2024-12-05,2024.0,Portal de las Flores,Rosas,9.0,17.57,158.13,27.07,243.63,85.5,0
2025-01-23,2025.0,Jardín Express,Rosas,12.0,16.37,196.44,23.25,279.0,82.56,0
2025-07-30,2025.0,Jardín Express,Girasoles,11.0,13.11,144.21,18.59,204.49,60.28,0
2025-11-19,2025.0,Jardín Express,Rosas,5.0,20.65,103.25,32.25,161.25,58.0,0
2024-01-03,2024.0,Florería Central,Lirios,25.0,17.1,427.5,25.35,633.75,206.25,1
2025-03-04,2025.0,EcoFlores Norte,Rosas,14.0,16.55,231.7,24.42,341.88,110.18,0
2024-05-21,2024.0,EcoFlores Norte,Orquídeas,19.0,42.16,801.04,66.98,1272.62,471.58,2
2025-01-10,2025.0,Jardín Express,Girasoles,7.0,15.14,105.98,22.98,160.86,54.88,0
2025-10-31,2025.0,Florería Central,Rosas,27.0,16.95,457.65,23.37,630.99,173.34,0
2024-11-19,2024.0,EcoFlores Norte,Lirios,14.0,14.99,209.86,24.65,345.1,135.24,1
2024-05-25,2024.0,Jardín Express,Rosas,12.0,19.26,231.12,33.43,401.16,170.04,0
2024-10-19,2024.0,Portal de las Flores,Tulipanes,24.0,22.99,551.76,31.33,751.92,200.16,1
2025-10-26,2025.0,Portal de las Flores,Girasoles,7.0,14.11,98.77,19.78,138.46,39.69,1
2025-03-07,2025.0,Florería Central,Orquídeas,29.0,44.23,1282.67,63.1,1829.9,547.23,2
2025-12-05,2025.0,Portal de las Flores,Lirios,18.0,14.97,269.46,19.83,356.94,87.48,1
2025-08-07,2025.0,Jardín Express,Girasoles,2.0,14.71,29.42,20.71,41.42,12.0,0
2025-02-02,2025.0,Florería Central,Rosas,27.0,17.41,470.07,29.52,797.04,326.97,0
2024-12-09,2024.0,EcoFlores Norte,Lirios,23.0,15.73,361.79,28.16,647.68,285.89,1
2024-05-19,2024.0,Florería Central,Girasoles,32.0,12.78,408.96,19.79,633.28,224.32,1
2024-07-05,2024.0,Jardín Express,Girasoles,11.0,14.82,163.02,21.8,239.8,76.78,0
2024-03-01,2024.0,Portal de las Flores,Girasoles,10.0,12.19,121.9,19.44,194.4,72.5,1
2025-01-14,2025.0,Florería Central,Orquídeas,37.0,40.67,1504.79,57.46,2126.02,621.23,2
2025-12-10,2025.0,Jardín Express,Girasoles,4.0,13.28,53.12,21.17,84.68,31.56,0
2025-03-15,2025.0,Jardín Express,Rosas,8.0,20.15,161.2,30.7,245.6,84.4,0
2024-11-14,2024.0,EcoFlores Norte,Orquídeas,21.0,39.21,823.41,54.69,1148.49,325.08,2
2024-10-28,2024.0,Florería Central,Orquídeas,27.0,38.52,1040.04,59.31,1601.37,561.33,2
2024-12-09,2024.0,Portal de las Flores,Lirios,23.0,14.66,337.18,20.53,472.19,135.01,1
2024-01-11,2024.0,Portal de las Flores,Girasoles,14.0,14.04,196.56,21.6,302.4,105.84,1
2024-03-02,2024.0,Portal de las Flores,Tulipanes,9.0,20.61,185.49,33.03,297.27,111.78,1
2024-08-13,2024.0,Portal de las Flores,Orquídeas,24.0,48.33,1159.92,83.56,2005.44,845.52,2
2024-06-01,2024.0,Jardín Express,Rosas,6.0,16.3,97.8,23.97,143.82,46.02,0
2025-12-11,2025.0,Florería Central,Orquídeas,34.0,48.3,1642.2,77.75,2643.5,1001.3,2
2025-07-17,2025.0,Portal de las Flores,Lirios,26.0,16.65,432.9,28.19,732.94,300.04,1
2025-07-24,2025.0,Jardín Express,Rosas,6.0,18.58,111.48,29.5,177.0,65.52,0
2025-08-06,2025.0,EcoFlores Norte,Girasoles,13.0,12.66,164.58,19.42,252.46,87.88,1
2025-10-21,2025.0,Florería Central,Orquídeas,39.0,49.51,1930.89,76.49,2983.11,1052.22,2
2025-07-28,2025.0,Florería Central,Tulipanes,34.0,22.68,771.12,32.68,1111.12,340.0,1
2024-11-05,2024.0,Florería Central,Orquídeas,31.0,38.39,1190.09,61.93,1919.83,729.74,2
2024-08-30,2024.0,EcoFlores Norte,Lirios,23.0,16.73,384.79,28.36,652.28,267.49,1
2025-05-07,2025.0,Portal de las Flores,Girasoles,18.0,13.57,244.26,22.69,408.42,164.16,1
2024-12-31,2024.0,Jardín Express,Tulipanes,4.0,22.52,90.08,32.4,129.6,39.52,1
2024-11-25,2024.0,EcoFlores Norte,Girasoles,20.0,12.62,252.4,20.59,411.8,159.4,1
2024-04-16,2024.0,EcoFlores Norte,Lirios,4.0,17.32,69.28,28.33,113.32,44.04,1
2024-08-13,2024.0,EcoFlores Norte,Tulipanes,13.0,24.76,321.88,33.3,432.9,111.02,1
2024-08-05,2024.0,Jardín Express,Girasoles,8.0,12.64,101.12,16.84,134.72,33.6,0
2025-05-20,2025.0,EcoFlores Norte,Girasoles,23.0,15.92,366.16,24.67,567.41,201.25,1
2024-09-15,2024.0,Portal de las Flores,Lirios,19.0,18.77,356.63,27.75,527.25,170.62,1
2025-05-31,2025.0,Florería Central,Tulipanes,15.0,23.63,354.45,42.31,634.65,280.2,1
2024-02-23,2024.0,Jardín Express,Girasoles,8.0,15.1,120.8,26.84,214.72,93.92,0
2024-02-16,2024.0,Jardín Express,Girasoles,12.0,12.53,150.36,19.87,238.44,88.08,0
2025-12-27,2025.0,Portal de las Flores,Orquídeas,22.0,41.33,909.26,53.97,1187.34,278.08,2
2025-11-19,2025.0,Jardín Express,Girasoles,10.0,11.91,119.1,20.67,206.7,87.6,0
2025-06-04,2025.0,Florería Central,Tulipanes,26.0,24.63,640.38,32.81,853.06,212.68,1
2024-04-08,2024.0,EcoFlores Norte,Tulipanes,11.0,22.8,250.8,37.94,417.34,166.54,1
2024-01-20,2024.0,EcoFlores Norte,Tulipanes,16.0,22.34,357.44,31.35,501.6,144.16,1
2025-07-26,2025.0,Florería Central,Orquídeas,39.0,41.78,1629.42,74.89,2920.71,1291.29,2
2025-05-04,2025.0,EcoFlores Norte,Rosas,10.0,19.54,195.4,31.98,319.8,124.4,0
2025-02-22,2025.0,EcoFlores Norte,Girasoles,19.0,15.73,298.87,26.26,498.94,200.07,1
2025-11-20,2025.0,Portal de las Flores,Girasoles,21.0,15.44,324.24,21.65,454.65,130.41,1
2024-03-02,2024.0,Florería Central,Lirios,32.0,18.55,593.6,33.35,1067.2,473.6,1
2024-05-24,2024.0,Portal de las Flores,Lirios,22.0,16.68,366.96,26.02,572.44,205.48,1
2024-08-03,2024.0,EcoFlores Norte,Lirios,19.0,17.9,340.1,27.95,531.05,190.95,1
2024-01-03,2024.0,Portal de las Flores,Lirios,22.0,15.24,335.28,22.8,501.6,166.32,1
2024-06-08,2024.0,Florería Central,Tulipanes,42.0,21.06,884.52,32.79,1377.18,492.66,1
2024-04-29,2024.0,Portal de las Flores,Tulipanes,24.0,21.7,520.8,37.0,888.0,367.2,1
2024-11-24,2024.0,Florería Central,Girasoles,25.0,13.68,342.0,19.9,497.5,155.5,1
2025-08-02,2025.0,Portal de las Flores,Tulipanes,27.0,26.07,703.89,35.41,956.07,252.18,1
2024-12-22,2024.0,EcoFlores Norte,Lirios,23.0,15.92,366.16,22.17,509.91,143.75,1
2025-09-01,2025.0,Portal de las Flores,Girasoles,25.0,13.24,331.0,18.88,472.0,141.0,1
2024-09-23,2024.0,Florería Central,Orquídeas,44.0,41.81,1839.64,61.81,2719.64,880.0,2
2025-09-08,2025.0,Florería Central,Orquídeas,25.0,44.01,1100.25,69.04,1726.0,625.75,2
2024-11-18,2024.0,EcoFlores Norte,Orquídeas,16.0,45.4,726.4,67.91,1086.56,360.16,2
2025-09-26,2025.0,Florería Central,Orquídeas,46.0,45.56,2095.76,66.61,3064.06,968.3,2
2025-06-24,2025.0,Florería Central,Tulipanes,37.0,27.28,1009.36,45.48,1682.76,673.4,1
2025-10-10,2025.0,Florería Central,Orquídeas,43.0,47.15,2027.45,70.68,3039.24,1011.79,2
2024-07-13,2024.0,Portal de las Flores,Orquídeas,23.0,49.08,1128.84,84.56,1944.88,816.04,2
2024-11-27,2024.0,Florería Central,Rosas,26.0,17.49,454.74,28.68,745.68,290.94,0
2024-06-18,2024.0,Jardín Express,Rosas,13.0,16.86,219.18,24.08,313.04,93.86,0
2025-06-04,2025.0,Florería Central,Tulipanes,37.0,26.75,989.75,41.27,1526.99,537.24,1
2025-04-07,2025.0,Jardín Express,Rosas,10.0,17.93,179.3,26.13,261.3,82.0,0
2024-02-09,2024.0,Jardín Express,Rosas,3.0,16.85,50.55,24.17,72.51,21.96,0
